"player_id" "age_grp" "clip_id" "video_id" "box_id" "correctRejection" "falseAlarm" "miss" "hit" "gender"
"2016020404" "A" "169" 25 1 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "169" 25 2 TRUE FALSE FALSE FALSE "Nainen"
"2016020404" "A" "136" 26 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "136" 26 1 TRUE FALSE FALSE FALSE "Nainen"
"2016020404" "A" "124" 27 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "124" 27 1 TRUE FALSE FALSE FALSE "Nainen"
"2016020404" "A" "121" 28 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "121" 28 1 TRUE FALSE FALSE FALSE "Nainen"
"2016020404" "A" "117" 29 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "117" 29 1 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "117" 29 2 TRUE FALSE FALSE FALSE "Nainen"
"2016020405" "A" "153" 0 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020405" "A" "153" 0 1 FALSE FALSE TRUE FALSE "Nainen"
"2016020405" "A" "153" 0 2 FALSE TRUE FALSE FALSE "Nainen"
"2016020405" "A" "168" 1 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020405" "A" "168" 1 1 FALSE TRUE FALSE FALSE "Nainen"
"2016020405" "A" "169" 2 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020405" "A" "169" 2 1 FALSE FALSE FALSE TRUE "Nainen"
"2016020405" "A" "169" 2 2 TRUE FALSE FALSE FALSE "Nainen"
"2016020405" "A" "146" 3 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020405" "A" "146" 3 1 FALSE TRUE FALSE FALSE "Nainen"
"2016020405" "A" "506" 4 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020405" "A" "506" 4 1 FALSE FALSE FALSE TRUE "Nainen"
"2016020405" "A" "506" 4 2 TRUE FALSE FALSE FALSE "Nainen"
"2016020405" "A" "165" 5 0 FALSE FALSE TRUE FALSE "Nainen"
"2016020405" "A" "165" 5 1 FALSE FALSE FALSE TRUE "Nainen"
"2016020405" "A" "165" 5 2 FALSE TRUE FALSE FALSE "Nainen"
"2016020405" "A" "175" 6 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020405" "A" "175" 6 1 FALSE FALSE FALSE TRUE "Nainen"
"2016020405" "A" "175" 6 2 TRUE FALSE FALSE FALSE "Nainen"
"2016020405" "A" "136" 7 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020405" "A" "136" 7 1 FALSE TRUE FALSE FALSE "Nainen"
"2016020405" "A" "509" 8 0 FALSE FALSE FALSE TRUE "Nainen"
